ticker,strategies,mean_contribution_ann_pct,best_contribution_ann_pct,worst_contribution_ann_pct,profitable_strategies_pct,avg_gross_weight,avg_net_weight
V,28,0.00618562451804545,0.08391949060048383,-0.09207834319914601,60.71428571428571,0.002218576776959727,0.001040805646678047
INTC,28,0.0061552375545147345,0.18305123572625523,-0.13272962710140207,53.57142857142857,0.0024175361086757954,0.0006996349961932472
WRB,28,0.005933918775857305,0.10560279115386542,-0.037478551810202765,53.57142857142857,0.002441361022551048,0.0011896974012594887
DE,28,0.005870973738856343,0.08279966600970125,-0.05620581495504133,57.14285714285714,0.002159033965085647,0.000823566046491561
TRV,28,0.005678518287409604,0.07322209588720141,-0.0692428129091277,60.71428571428571,0.002147989504148634,0.0009636598406946093
FCX,28,0.005586772333260984,0.11312522277181786,-0.06070470631111772,46.42857142857143,0.00237193178112566,0.0006356804568258366
MS,28,0.005203028389368058,0.09161750999540208,-0.08755264794971442,46.42857142857143,0.002169385302182284,0.0008000515396008394
RCL,28,0.005184568518014171,0.14424002347750942,-0.14517025558865607,53.57142857142857,0.00246141582920556,0.0008653735656145022
CMCSA,28,0.0050100603481008504,0.07957273420009126,-0.09913897684664628,35.714285714285715,0.0019609836311591813,0.00048359955579723677
LII,28,0.004976298704092607,0.07801144909357702,-0.1136778036809545,71.42857142857143,0.0022169674217449573,0.0008902062745123262
DHR,28,0.0049746165029447694,0.13197694502185903,-0.07178778581899688,53.57142857142857,0.0021938946390719027,0.0007977257099523143
STE,28,0.004943098108281249,0.10541796398722597,-0.047469341039304454,53.57142857142857,0.0021620912240651407,0.0009222663049333102
ECHO,28,0.0048978455038251,0.20861656907176057,-0.4073000851773999,57.14285714285714,0.002439057762286395,0.0005059898400653134
RSG,28,0.00483665695321323,0.15771531523104243,-0.06225618921564244,53.57142857142857,0.002707509349068334,0.0015310999720876371
TECH,28,0.004816275511160008,0.04695378150349546,-0.056483567494410636,60.71428571428571,0.002263279517432228,0.0006764401956911589
NEM,28,0.0047476706212052034,0.1468580544656523,-0.093949577777542,46.42857142857143,0.0024453586237886383,0.0008293205590206811
KDP,28,0.004566623789186395,0.06782015798543639,-0.04856148536555425,57.14285714285714,0.0023001896669886486,0.0008618000667132514
DXCM,28,0.0045625169027191294,0.35722431456428855,-0.13509998818925154,42.857142857142854,0.002643556549226471,0.0007348907068452338
GNRC,28,0.004548141258667493,0.2151853143968146,-0.10784400769434221,42.857142857142854,0.0025082975612211074,0.0009098576196519028
NOC,28,0.0044737710607954855,0.03470575630695241,-0.05483453051284362,67.85714285714286,0.0023660914268242156,0.0010330707341630076
MRK,28,0.004436153026120896,0.05997024368548556,-0.05722842356174274,46.42857142857143,0.002459308686743651,0.0009591849577727738
ETN,28,0.004377658578202938,0.04500603236220077,-0.07892178244524396,57.14285714285714,0.0020972312633874926,0.0009117732314365049
FISV,28,0.004314349612866843,0.09298341382855985,-0.07936864255245511,53.57142857142857,0.00222134641309698,0.0009002404011842221
EXPD,28,0.003953566854230604,0.10567536250223031,-0.05177308211133532,53.57142857142857,0.0018979007224322424,0.0006756017514324879
AAPL,28,0.0038842928737849148,0.1043707103772197,-0.07559616130767367,53.57142857142857,0.0024397709172769744,0.0010675928248540004
CAH,28,0.0037941304690335574,0.07141787724835177,-0.06659874883577616,53.57142857142857,0.0023843517191474103,0.0007825355269834943
TMO,28,0.0037510329234920104,0.06623671562826071,-0.041098738387588034,50.0,0.002098218510795467,0.0007811246534046021
