date,6.5.volatility_targeting,4.1.2.dual_momentum,3.20.alpha_combo,4.6.multi_asset_trend,3.13.three_moving_averages,3.11.single_moving_average,3.15.channel,10.4.trend_following,3.17.single_stock_knn,3.12.two_moving_averages,3.14.support_resistance,__benchmark__
2016-08-03,-0.0025792935409443512,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784,-0.0026625988640531784
2016-08-04,-0.0030174740546076435,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607,-0.0031149316130829607
2016-08-05,0.009728476662786863,0.010042684363029242,0.010042684363029242,0.01004268436302924,0.010042684363029242,0.010042684363029242,0.010042684363029242,0.010042684363029242,-0.010042684363029242,0.010042684363029242,-0.011042684363029243,0.010042684363029242
2016-08-08,-0.005137227976307128,-0.0053031487719267245,-0.0053031487719267245,-0.0053031487719267245,-0.0053031487719267245,-0.0053031487719267245,-0.0053031487719267245,-0.0053031487719267245,0.0053031487719267245,-0.0053031487719267245,-0.0063031487719267245,-0.0053031487719267245
2016-08-09,0.0012912780332355396,0.001332983380872177,0.001332983380872177,0.001332983380872177,0.001332983380872177,0.001332983380872177,0.001332983380872177,0.001332983380872177,-0.001332983380872177,0.001332983380872177,-0.002332983380872177,0.001332983380872177
2016-08-10,-0.0058020262931607796,-0.005989418564480431,-0.00598941856448043,-0.005989418564480431,-0.005989418564480431,-0.005989418564480431,-0.005989418564480431,-0.005989418564480431,0.005989418564480431,-0.005989418564480431,0.005989418564480431,-0.005989418564480431
2016-08-11,0.005188421337301407,0.0053559955622073385,0.005355995562207338,0.0053559955622073385,0.0053559955622073385,0.0053559955622073385,0.0053559955622073385,0.0053559955622073385,-0.0053559955622073385,0.0053559955622073385,-0.0053559955622073385,0.0053559955622073385
2016-08-12,-0.0002146735647242268,-0.0002216070332838882,-0.00022160703328388825,-0.0002216070332838882,-0.0002216070332838882,-0.0002216070332838882,-0.0002216070332838882,-0.0002216070332838882,0.0002216070332838882,-0.0002216070332838882,-0.0012216070332838882,-0.0002216070332838882
2016-08-15,0.002365597154294755,0.002442000569476299,0.002442000569476299,0.002442000569476299,-0.0005,0.002442000569476299,0.002442000569476299,0.002442000569476299,-0.0005,0.002442000569476299,-0.003442000569476299,0.002442000569476299
2016-08-16,-0.004934657349932931,-0.00509403557441257,-0.00509403557441257,-0.00509403557441257,-0.00559403557441257,-0.00509403557441257,-0.00509403557441257,-0.00509403557441257,0.0,-0.00509403557441257,-0.00609403557441257,-0.00509403557441257
2016-08-17,-0.00517571470061082,-0.005342878530011808,-0.005342878530011807,-0.005342878530011807,-0.0005,-0.005342878530011808,-0.005342878530011808,-0.005342878530011807,0.004842878530011807,-0.005342878530011808,0.0043428785300118075,-0.005342878530011808
2016-08-18,-0.0069383214600641585,-0.007162413484445351,-0.0071624134844453504,-0.007162413484445351,0.0,-0.007162413484445351,-0.007162413484445351,-0.007162413484445351,0.007162413484445351,-0.007162413484445351,0.007162413484445351,-0.007162413484445351
2016-08-19,-0.002620477250506352,-0.0027051127138948416,-0.002705112713894841,-0.002705112713894841,0.0,0.0017051127138948416,0.0017051127138948416,-0.002705112713894841,0.0027051127138948416,-0.0027051127138948416,0.0027051127138948416,-0.0027051127138948416
2016-08-22,-0.0015322454491874333,-0.0015817334970580355,-0.0015817334970580352,-0.0015817334970580355,0.0,0.0015817334970580355,0.0015817334970580355,-0.0015817334970580355,0.0015817334970580355,-0.0015817334970580355,0.0015817334970580355,-0.0015817334970580355
2016-08-23,-0.005921962956216432,-0.006113228909344626,-0.006113228909344626,-0.006113228909344626,0.0,0.006113228909344626,0.006113228909344626,-0.006113228909344626,-0.0005,-0.006113228909344626,0.006113228909344626,-0.006113228909344626
2016-08-24,-0.0161085187804737,-0.01662878735033979,-0.01662878735033979,-0.01662878735033979,0.01612878735033979,0.01662878735033979,0.01662878735033979,-0.01662878735033979,0.0,-0.01662878735033979,0.01662878735033979,-0.01662878735033979
2016-08-25,-0.007404621776944087,-0.007643774242468093,-0.007643774242468093,-0.007643774242468093,0.007643774242468093,0.007643774242468093,0.007643774242468093,0.006643774242468093,-0.008143774242468094,-0.007643774242468093,0.007643774242468093,-0.007643774242468093
2016-08-26,0.003165469414237771,0.003267706886692201,0.003267706886692201,0.003267706886692201,-0.003267706886692201,-0.003267706886692201,-0.003267706886692201,-0.003267706886692201,-0.0005,0.003267706886692201,-0.003267706886692201,0.003267706886692201
