date,6.5.volatility_targeting,3.20.alpha_combo,4.6.multi_asset_trend,3.12.two_moving_averages,3.11.single_moving_average,4.1.2.dual_momentum,3.14.support_resistance,3.13.three_moving_averages,10.4.trend_following,3.15.channel,3.17.single_stock_knn,__benchmark__
2018-08-14,0.008568242364911173,0.008968861471055245,0.008968861471055245,0.008968861471055245,0.008968861471055245,0.008968861471055245,0.0,0.008968861471055245,0.008968861471055245,0.0,-0.0005,0.008968861471055245
2018-08-15,-0.0007083103913229294,-0.0007410460259900109,-0.0007410460259900109,-0.0007410460259900109,-0.0007410460259900109,-0.0007410460259900109,-0.001241046025990011,-0.0007410460259900109,-0.0007410460259900109,0.0,-0.001241046025990011,-0.0007410460259900109
2018-08-16,0.028145941087969275,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.02816923611951294,0.0,0.02816923611951294,0.02816923611951294
2018-08-17,0.0048863234652362615,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.005046819783090184,0.0,-0.0005,0.005046819783090184
2018-08-20,0.0014202009938233317,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0014346684115627006,0.0,0.0009346684115627006,0.0014346684115627006
2018-08-21,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.000716352428141942,0.0,0.000716352428141942,0.000716352428141942
2018-08-22,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0014314958618215634,0.0,0.0014314958618215634,0.0014314958618215634
2018-08-23,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0014295411833040728,0.0,0.0014295411833040728,0.0014295411833040728
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,-0.003568705560348162,-0.003568705560348162,-0.003568705560348162,-0.003568705560348162,-0.003568705560348162,-0.003568705560348162,-0.0005,-0.003568705560348162,-0.0035687055603481617,0.0,-0.003568705560348162,-0.003568705560348162
2018-08-28,-0.0035815786017839857,-0.0035815786017839857,-0.0035815786017839857,-0.0035815786017839857,-0.0035815786017839857,-0.0035815786017839857,0.0,-0.0035815786017839857,-0.0035815786017839852,0.0,-0.0035815786017839857,-0.0035815786017839857
2018-08-29,0.007188812731957928,0.007188812731957928,0.007188812731957928,0.007188812731957928,0.007188812731957928,0.007188812731957928,0.0,0.007188812731957928,0.007188812731957928,0.0,0.007188812731957928,0.007188812731957928
2018-08-30,-0.007851298539909624,-0.007851298539909624,-0.007851298539909624,-0.007851298539909624,-0.007851298539909624,-0.007851298539909624,-0.008351298539909624,-0.007851298539909624,-0.007851298539909624,0.0,-0.007851298539909624,-0.007851298539909624
2018-08-31,-0.031654730762669336,-0.031654730762669336,-0.031654730762669336,-0.031654730762669336,-0.031654730762669336,-0.031654730762669336,-0.0005,-0.031654730762669336,-0.031654730762669336,0.0,-0.031654730762669336,-0.031654730762669336
2018-09-04,-0.021782703450537195,-0.02303118178680752,-0.02303118178680752,-0.02303118178680752,-0.02303118178680752,-0.02303118178680752,0.0,-0.02303118178680752,-0.023031181786807516,0.0,-0.02303118178680752,-0.02303118178680752
2018-09-05,0.017786873915593002,0.019772123675898534,0.019772123675898534,0.019772123675898534,-0.0005,0.019772123675898534,0.0,0.019772123675898534,0.019772123675898534,0.019272123675898534,0.019772123675898534,0.019772123675898534
2018-09-06,-0.008400284905133474,-0.009694431059169895,-0.009694431059169895,-0.009694431059169895,-0.010194431059169895,-0.009694431059169895,-0.010194431059169895,-0.009694431059169895,-0.009694431059169895,-0.009694431059169895,-0.009694431059169895,-0.009694431059169895
2018-09-07,-0.011185376244903624,-0.012801175835144618,-0.012801175835144618,-0.012801175835144618,-0.0005,-0.012801175835144618,-0.0005,-0.0005,-0.012801175835144618,-0.012801175835144618,-0.0005,-0.012801175835144618
2018-09-10,0.007817029242731291,0.008390482089936757,0.008390482089936757,0.008390482089936757,0.0,0.008390482089936757,0.0,0.0,0.008390482089936757,0.008390482089936757,0.0,0.008390482089936757
2018-09-11,-0.010001660684909451,0.00958992306025519,-0.01058992306025519,-0.01058992306025519,0.0,-0.01058992306025519,-0.011089923060255191,0.0,0.00958992306025519,-0.0005,-0.011089923060255191,-0.01058992306025519
2018-09-12,0.010825802281341433,-0.011467523293911652,0.011467523293911652,0.011467523293911652,0.0,0.011467523293911652,-0.0005,0.0,-0.011467523293911652,0.0,-0.012467523293911653,0.011467523293911652
2018-09-13,0.01569867524232759,-0.01662924551423073,0.016629245514230725,0.01662924551423073,0.0,0.01662924551423073,0.016129245514230728,0.0,-0.016629245514230725,0.0,-0.0005,0.01662924551423073
2018-09-14,0.007018901166349626,-0.007434960525882106,0.007434960525882106,0.007434960525882106,0.006934960525882106,0.007434960525882106,0.007434960525882106,0.0,-0.007434960525882106,0.0,0.0,0.007434960525882106
2018-09-17,0.006270462344940734,-0.006642156501244889,0.006642156501244889,-0.007642156501244889,0.006642156501244889,0.006642156501244889,0.006642156501244889,0.0,0.005642156501244889,0.0,0.0,0.006642156501244889
2018-09-18,0.0076129058667458,-0.008064176039103366,0.008064176039103366,-0.008064176039103366,0.008064176039103366,0.008064176039103366,0.008064176039103366,0.0,-0.009064176039103367,0.0,0.007564176039103365,0.008064176039103366
2018-09-19,-0.010985150586945266,0.011636317288007292,-0.011636317288007292,0.011636317288007292,-0.011636317288007292,-0.011636317288007292,-0.011636317288007292,0.0,0.011636317288007292,0.0,-0.011636317288007292,-0.011636317288007292
2018-09-20,0.015282368568019539,-0.016188261431853146,0.016188261431853146,-0.016188261431853146,0.016188261431853146,0.016188261431853146,-0.0005,0.0,-0.016188261431853146,0.0,-0.0005,0.016188261431853146
2018-09-21,0.010253988578833936,-0.010861814194218944,0.010861814194218944,-0.010861814194218944,0.010861814194218944,0.010861814194218944,0.010361814194218943,0.0,-0.010861814194218944,0.0,0.010361814194218943,0.010861814194218944
2018-09-24,-0.013524962376712751,0.014326681484987724,-0.014326681484987724,0.014326681484987724,-0.014326681484987724,-0.014326681484987724,-0.014326681484987724,0.0,0.014326681484987724,0.0,-0.014326681484987724,-0.014326681484987724
2018-09-25,-0.004116217880147143,0.004360214901094062,-0.004360214901094061,0.004360214901094062,-0.004360214901094062,-0.004360214901094062,-0.0005,0.0,0.004360214901094062,0.0,-0.004360214901094062,-0.004360214901094062
2018-09-26,-0.006201719221886497,0.0065693384925251674,-0.0065693384925251674,0.0065693384925251674,-0.0065693384925251674,-0.0065693384925251674,0.0,-0.007069338492525168,0.0065693384925251674,0.0,-0.0065693384925251674,-0.0065693384925251674
2018-09-27,0.006242729827238939,-0.00661278008326871,0.00661278008326871,-0.00661278008326871,0.00661278008326871,0.00661278008326871,0.0,0.00661278008326871,-0.006612780083268709,0.0,0.00661278008326871,0.00661278008326871
2018-09-28,0.0206723679802258,-0.02189776380473285,0.02189776380473285,-0.02189776380473285,0.02189776380473285,0.02189776380473285,0.02139776380473285,0.02189776380473285,-0.021897763804732847,0.0,-0.0005,0.02189776380473285
2018-10-01,0.003371665715131246,-0.0035715279221559815,0.0035715279221559815,-0.0035715279221559815,0.0035715279221559815,0.0035715279221559815,0.0035715279221559815,0.0035715279221559815,-0.0035715279221559815,0.0,0.0030715279221559815,0.0035715279221559815
2018-10-02,0.02553243299942814,-0.02704591886698493,0.02704591886698493,-0.02704591886698493,0.02704591886698493,0.02704591886698493,0.02704591886698493,0.02704591886698493,0.02604591886698493,0.0,0.02704591886698493,0.02704591886698493
2018-10-03,0.006542388242710383,-0.006930201348716913,0.006930201348716913,-0.006930201348716913,0.006930201348716913,0.006930201348716913,0.006930201348716913,0.006930201348716913,0.006930201348716913,0.0,-0.0005,0.006930201348716913
2018-10-04,-0.0012993888101561143,0.001376412672342564,-0.001376412672342564,0.001376412672342564,-0.001376412672342564,-0.001376412672342564,-0.001376412672342564,-0.001376412672342564,-0.0013764126723425638,0.0,0.000876412672342564,-0.001376412672342564
2018-10-05,0.009759140004263646,-0.010337632483859771,0.010337632483859771,0.00933763248385977,0.010337632483859771,0.010337632483859771,-0.0005,0.010337632483859771,0.010337632483859771,0.0,0.00933763248385977,0.010337632483859771
2018-10-08,0.0070834707953219035,-0.007503357648337872,0.007503357648337872,0.007503357648337872,0.007503357648337872,0.007503357648337872,0.007003357648337871,0.007503357648337872,0.007503357648337872,0.0,-0.008503357648337873,0.007503357648337872
2018-10-09,0.0031957282620026194,-0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0033851614257438545,0.0,-0.0005,0.0033851614257438545
2018-10-10,-0.0025481695400713157,-0.0036992173695955524,-0.0026992173695955524,-0.0026992173695955524,-0.0026992173695955524,-0.0026992173695955524,-0.0026992173695955524,-0.0026992173695955524,-0.0026992173695955524,0.0,0.0021992173695955524,-0.0026992173695955524
2018-10-11,-0.021716549052870765,-0.02300384079214057,-0.023003840792140573,-0.023003840792140573,-0.023003840792140573,-0.023003840792140573,-0.0005,-0.023003840792140573,-0.023003840792140573,0.0,0.023003840792140573,-0.023003840792140573
2018-10-12,0.01372908050009159,0.014542899117060191,0.014542899117060193,0.014542899117060193,0.014542899117060193,0.014542899117060193,0.0,0.014542899117060193,0.014542899117060191,0.0,0.013542899117060192,0.014542899117060193
2018-10-15,0.012243536380745093,0.012969296408455344,0.012969296408455344,0.012969296408455344,0.012969296408455344,0.012969296408455344,0.012469296408455344,0.012969296408455344,0.012969296408455344,0.0,-0.013969296408455345,0.012969296408455344
2018-10-16,0.03307952087426544,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.03504037542149452,0.0,0.03404037542149452,0.03504037542149452
2018-10-17,-0.017208917395803484,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,-0.01822901028217605,0.0,0.01722901028217605,-0.01822901028217605
2018-10-18,-0.017528603973317215,-0.01856764691889978,-0.018567646918899783,-0.018567646918899783,-0.018567646918899783,-0.018567646918899783,-0.0005,-0.018567646918899783,-0.018567646918899783,0.0,-0.019567646918899784,-0.018567646918899783
2018-10-19,0.01005388172992583,0.012161981787929486,0.012161981787929488,0.012161981787929488,0.012161981787929488,0.012161981787929488,0.0,0.012161981787929488,0.012161981787929488,0.0,0.012161981787929488,0.012161981787929488
2018-10-22,0.0016648658801934014,0.002002726403524724,0.002002726403524724,0.002002726403524724,0.002002726403524724,0.002002726403524724,0.0015027264035247239,0.002002726403524724,0.002002726403524724,0.0,0.002002726403524724,0.002002726403524724
2018-10-23,-0.01606103998569862,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,-0.019320396453610056,0.0,0.018320396453610055,-0.019320396453610056
2018-10-24,-0.0028235700957075067,-0.003396572931279817,-0.003396572931279817,-0.0033965729312798176,-0.0033965729312798176,-0.0033965729312798176,-0.0005,-0.0033965729312798176,-0.0033965729312798176,0.0,-0.004396572931279818,-0.0033965729312798176
2018-10-25,0.0022666562285598695,0.002726641425388143,0.0027266414253881432,0.0027266414253881432,0.0027266414253881432,0.0027266414253881432,0.0,0.0027266414253881432,0.0027266414253881432,0.0,0.0027266414253881432,0.0027266414253881432
2018-10-26,-0.009042115498991025,-0.01087708245390062,-0.010877082453900622,-0.010877082453900622,-0.010877082453900622,-0.010877082453900622,0.0,-0.010877082453900622,-0.010877082453900622,0.0,-0.010877082453900622,-0.010877082453900622
2018-10-29,-0.0017137750850666435,-0.0020615610262654234,-0.002061561026265424,-0.002061561026265424,-0.002061561026265424,-0.002061561026265424,0.0,-0.002061561026265424,-0.002061561026265424,0.0,-0.002061561026265424,-0.002061561026265424
2018-10-30,0.017175281380714086,0.020660757072591848,0.02066075707259185,0.02066075707259185,0.02066075707259185,0.02066075707259185,0.0,0.02066075707259185,0.020660757072591848,0.0,0.02066075707259185,0.02066075707259185
2018-10-31,-0.006224812334531064,-0.007488048237197065,-0.007488048237197065,-0.007488048237197065,-0.007488048237197065,-0.007488048237197065,-0.007988048237197065,-0.007488048237197065,-0.007488048237197065,0.0,-0.007488048237197065,-0.007488048237197065
2018-11-01,0.009122648647866601,0.010973958644067581,0.010973958644067583,0.010973958644067583,0.010973958644067583,0.010973958644067583,-0.0005,-0.0005,0.010973958644067583,0.0,0.010973958644067583,0.010973958644067583
2018-11-02,-0.00789550966333791,-0.009497789497742937,-0.009497789497742935,-0.009497789497742937,-0.009497789497742937,-0.009497789497742937,-0.009997789497742937,0.0,-0.009497789497742937,0.0,-0.009497789497742937,-0.009497789497742937
2018-11-05,0.02676083985538559,0.03219156641774145,0.03219156641774146,0.03219156641774146,0.03219156641774146,0.03219156641774146,-0.0005,0.0,0.03219156641774146,0.0,0.03219156641774146,0.03219156641774146
2018-11-06,0.05185267770429355,0.06237543093848674,0.06237543093848674,0.06237543093848674,0.06237543093848674,0.06237543093848674,0.06187543093848674,0.0,0.06237543093848674,0.0,-0.06337543093848674,0.06237543093848674
2018-11-07,-0.015582939513531648,-0.02560866229767833,-0.02560866229767833,-0.02560866229767833,-0.02560866229767833,-0.02560866229767833,-0.02560866229767833,-0.02610866229767833,-0.02560866229767833,0.0,0.02560866229767833,-0.02560866229767833
2018-11-08,0.00257131893912984,0.004487177347780591,0.004487177347780591,0.004487177347780591,0.004487177347780591,0.004487177347780591,-0.0005,0.004487177347780591,0.004487177347780591,0.0,-0.004487177347780591,0.004487177347780591
2018-11-09,-0.005525585419941108,-0.009572600506632667,-0.009572600506632667,-0.009572600506632667,-0.009572600506632667,-0.009572600506632667,0.0,-0.009572600506632667,-0.009572600506632667,0.0,0.009572600506632667,-0.009572600506632667
2018-11-12,-8.513806258777567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,-0.004237501732161844,-0.0070875098246721,-0.0070875098246721,-0.0070875098246721,-0.0070875098246721,-0.0070875098246721,-0.007587509824672101,-0.0070875098246721,-0.0070875098246721,0.0,0.0070875098246721,-0.0070875098246721
2018-11-14,-0.006593770926762516,-0.011031992985671368,-0.011031992985671368,-0.011031992985671368,-0.011031992985671368,-0.011031992985671368,-0.0005,-0.011031992985671368,-0.011031992985671368,0.0,-0.01203199298567137,-0.011031992985671368
2018-11-15,0.007467963659277892,0.011811235213562643,0.011811235213562643,0.011811235213562643,0.011811235213562643,0.011811235213562643,0.0,0.011811235213562643,0.011811235213562643,0.0,0.011811235213562643,0.011811235213562643
2018-11-16,0.0037539811487621215,0.005836596863963539,0.005836596863963539,0.005836596863963539,0.005836596863963539,0.005836596863963539,0.005336596863963539,0.005836596863963539,0.005836596863963539,0.0,0.005836596863963539,0.005836596863963539
2018-11-19,-0.005562124901073409,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,-0.008381755587011486,0.0,0.007381755587011486,-0.008381755587011486
2018-11-20,-0.020650608016366815,-0.031209421431717788,-0.031209421431717788,-0.031209421431717788,-0.031209421431717788,-0.031209421431717788,-0.0005,-0.031209421431717788,-0.031209421431717788,0.0,-0.03220942143171779,-0.031209421431717788
2018-11-21,0.007038390304198833,0.011409343522130298,0.0114093435221303,0.0114093435221303,0.0114093435221303,0.0114093435221303,0.0,0.0114093435221303,0.0114093435221303,0.0,0.0114093435221303,0.0114093435221303
2018-11-23,-0.002934281275098997,-0.004644988760397872,-0.004644988760397872,-0.004644988760397872,-0.004644988760397872,-0.004644988760397872,-0.005144988760397873,-0.004644988760397872,-0.004644988760397872,0.0,-0.004644988760397872,-0.004644988760397872
2018-11-26,0.016796752881654557,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.026666635061163735,0.0,0.026666635061163735,0.026666635061163735
2018-11-27,-0.007113437234307322,-0.011688273457459486,-0.011688273457459484,-0.011688273457459486,-0.011688273457459486,-0.011688273457459486,-0.011688273457459486,-0.0005,-0.011688273457459486,0.0,-0.011688273457459486,-0.011688273457459486
2018-11-28,0.011562345702796765,0.01905404981471004,0.01905404981471004,0.01905404981471004,0.01905404981471004,0.01905404981471004,-0.0005,0.0,0.019054049814710036,0.0,0.01905404981471004,0.01905404981471004
2018-11-29,-0.0027083619815750195,-0.004513460842061279,-0.004513460842061279,-0.004513460842061279,-0.004513460842061279,-0.004513460842061279,-0.005013460842061279,0.0,-0.004513460842061279,0.0,-0.004513460842061279,-0.004513460842061279
2018-11-30,0.0019638902137172126,0.0032384000305294425,0.0032384000305294425,0.0032384000305294425,0.0032384000305294425,0.0032384000305294425,-0.0005,0.0027384000305294425,0.0032384000305294425,0.0,0.0032384000305294425,0.0032384000305294425
2018-12-03,0.00434106904892563,0.0071015646052103865,0.0071015646052103865,0.0071015646052103865,0.0071015646052103865,0.0071015646052103865,0.006601564605210386,0.0071015646052103865,0.0071015646052103865,0.0,0.0071015646052103865,0.0071015646052103865
2018-12-04,-0.005504513399817427,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,-0.008974680301638172,0.0,-0.008974680301638172,-0.008974680301638172
2018-12-06,-0.00039710124769283116,-0.0006466778884541835,-0.0006466778884541835,-0.0006466778884541835,-0.0006466778884541835,-0.0006466778884541835,-0.0005,-0.0006466778884541835,-0.0006466778884541835,0.0,-0.0006466778884541835,-0.0006466778884541835
2018-12-07,0.0033435734276531922,0.0051780858802803476,0.0051780858802803476,0.0051780858802803476,0.0051780858802803476,0.0051780858802803476,0.0,0.0051780858802803476,0.0051780858802803476,0.0,0.0051780858802803476,0.0051780858802803476
2018-12-10,0.014232331621763109,0.015453743677869003,0.015453743677869003,0.015453743677869003,0.015453743677869003,0.015453743677869003,0.014953743677869002,0.015453743677869003,-0.016453743677869004,0.0,0.015453743677869003,0.015453743677869003
2018-12-11,-0.0018966442248563818,-0.0019022193391038389,-0.0019022193391038389,-0.0019022193391038389,-0.0019022193391038389,-0.0019022193391038389,-0.0019022193391038389,-0.0019022193391038389,-0.002902219339103839,0.0,-0.0005,-0.0019022193391038389
2018-12-12,0.009383802298530418,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.009529949466031917,0.0,0.009029949466031917,0.009529949466031917
2018-12-13,-0.006850055093783062,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,-0.006922715641693222,0.0,-0.0005,-0.006922715641693222
2018-12-14,0.010551007179790893,0.010773001115033987,0.010773001115033987,0.010773001115033987,0.010773001115033987,0.010773001115033987,-0.0005,0.010773001115033987,0.010773001115033987,0.0,0.010273001115033986,0.010773001115033987
2018-12-17,-0.06553902977409315,-0.06708425425020337,-0.06708425425020337,-0.06708425425020337,-0.06708425425020337,-0.06708425425020337,-0.06758425425020337,-0.06708425425020337,-0.06708425425020337,0.0,0.06608425425020337,-0.06708425425020337
2018-12-18,0.0041332844747940314,0.006720377572775327,0.006720377572775327,0.006720377572775327,0.006720377572775327,0.006720377572775327,-0.0005,0.006720377572775327,-0.007720377572775327,0.0,-0.0005,0.006720377572775327
2018-12-19,-0.010327940604699274,-0.016021559538380026,-0.016021559538380026,-0.016021559538380026,-0.016021559538380026,-0.016021559538380026,0.0,-0.016021559538380026,0.016021559538380026,0.0,-0.016521559538380026,-0.016021559538380026
2018-12-20,-0.0021684672921446985,-0.0033921907504456117,-0.0033921907504456117,-0.0033921907504456117,-0.0033921907504456117,-0.0033921907504456117,0.0,-0.0005,0.0033921907504456117,0.0,-0.0005,-0.0033921907504456117
2018-12-21,-0.0104552967790937,-0.016337850556803812,-0.016337850556803812,-0.016337850556803812,-0.016337850556803812,-0.016337850556803812,0.0,0.0,0.016337850556803812,0.0,-0.016837850556803813,-0.016337850556803812
2018-12-24,-0.029178570453328053,-0.04359835063527051,-0.04359835063527051,-0.04359835063527051,-0.04359835063527051,-0.04359835063527051,0.0,0.0,0.04359835063527051,0.0,-0.04359835063527051,-0.04359835063527051
2018-12-26,0.020216504116501183,0.033285136086775635,0.033285136086775635,0.033285136086775635,0.033285136086775635,0.033285136086775635,0.0,0.0,-0.033285136086775635,0.032785136086775635,0.033285136086775635,0.033285136086775635
2018-12-27,0.00037576417311358114,0.0007002925666723669,0.0007002925666723669,0.0007002925666723669,0.0007002925666723669,0.0007002925666723669,0.00020029256667236693,0.0,-0.0007002925666723669,0.0007002925666723669,0.0007002925666723669,0.0007002925666723669
2018-12-28,-0.0008422406740940577,-0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444,0.0,0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444,-0.0013994272727474444
2018-12-31,0.007919202834526587,0.013314435768970956,0.013314435768970956,0.013314435768970956,0.013314435768970956,0.013314435768970956,0.013314435768970956,0.0,-0.013314435768970956,0.013314435768970956,-0.0005,0.013314435768970956
2019-01-02,-0.011666560671122199,-0.019363756029109225,-0.019363756029109225,-0.019363756029109225,-0.019363756029109225,-0.019363756029109225,-0.019363756029109225,0.0,0.019363756029109225,-0.019363756029109225,-0.019863756029109225,-0.019363756029109225
2019-01-03,-0.00042302422211202043,-0.0007052311855290094,-0.0007052311855290094,-0.0007052311855290094,-0.0007052311855290094,-0.0007052311855290094,-0.0005,0.0,0.0007052311855290094,-0.0007052311855290094,-0.0007052311855290094,-0.0007052311855290094
2019-01-04,0.01974081659216226,0.03316863040023743,0.033168630400237424,0.03316863040023743,0.03316863040023743,0.03316863040023743,0.0,0.0,-0.03316863040023743,0.03316863040023743,0.03316863040023743,0.03316863040023743
2019-01-07,0.0026506327412542333,0.004781592940250379,0.004781592940250379,0.004781592940250379,0.004781592940250379,0.004781592940250379,0.004281592940250378,0.0,-0.004781592940250379,0.004781592940250379,0.004781592940250379,0.004781592940250379
2019-01-08,0.012895840213824611,0.023113332965006617,0.023113332965006613,0.023113332965006617,0.023113332965006617,0.023113332965006617,0.023113332965006617,0.0,-0.023113332965006617,0.023113332965006617,0.023113332965006617,0.023113332965006617
2019-01-09,-0.0010883475166967237,-0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463,0.0,0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463,-0.0019932223857529463
2019-01-10,0.011568524308747856,0.021304797751783067,0.021304797751783067,0.021304797751783067,0.021304797751783067,0.021304797751783067,0.021304797751783067,0.0,-0.021304797751783067,0.021304797751783067,0.021304797751783067,0.021304797751783067
2019-01-11,0.0018346382644314036,-0.004259510693430112,0.0032595106934301117,0.003259510693430112,0.003259510693430112,0.003259510693430112,0.003259510693430112,0.002759510693430112,-0.003259510693430112,0.003259510693430112,0.003259510693430112,0.003259510693430112
2019-01-14,-0.0128821889704177,0.022741950535706823,-0.022741950535706823,-0.022741950535706823,-0.022741950535706823,-0.022741950535706823,-0.022741950535706823,-0.022741950535706823,0.022741950535706823,-0.022741950535706823,-0.022741950535706823,-0.022741950535706823
2019-01-15,0.015065057046511884,0.025595540785508738,0.026595540785508742,0.026595540785508742,-0.0005,0.026595540785508742,-0.0005,0.026595540785508742,-0.026595540785508742,0.026595540785508742,0.026595540785508742,0.026595540785508742
2019-01-16,0.002568243762501624,-0.005533924532901468,0.004533924532901468,0.004533924532901468,0.004033924532901467,0.004533924532901468,0.004033924532901467,0.004533924532901468,-0.004533924532901468,0.004533924532901468,0.004533924532901468,0.004533924532901468
2019-01-17,-0.0007305382806614857,0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751,-0.0012896772032606751
2019-01-18,0.002489143520898067,-0.003873535977607201,0.003873535977607201,0.003873535977607201,0.003873535977607201,0.003873535977607201,0.003873535977607201,0.003873535977607201,0.002873535977607201,0.003873535977607201,0.003873535977607201,0.003873535977607201
2019-01-22,0.002523036131455183,-0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834,0.0038585079287278834
2019-01-23,0.010891257164529758,-0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777,0.016656123786429777
2019-01-24,0.0012358977545231756,-0.001890072530263076,0.0018900725302630759,0.001890072530263076,0.001890072530263076,0.001890072530263076,0.001890072530263076,0.001890072530263076,0.001890072530263076,-0.0005,0.001890072530263076,0.001890072530263076
2019-01-25,-0.0008223078522109296,0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,-0.0012575647760466602,0.0,-0.0012575647760466602,-0.0012575647760466602
2019-01-28,-0.000633380623281311,0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,-0.0006297340507156468,0.0,-0.0006297340507156468,-0.0006297340507156468
2019-01-29,0.00857003274426218,-0.010081853799396967,0.010081853799396967,0.010081853799396967,0.010081853799396967,0.010081853799396967,-0.0005,0.010081853799396967,0.010081853799396965,0.0,0.010081853799396967,0.010081853799396967
2019-01-30,0.013787427910250907,-0.01621963843182983,0.01621963843182983,0.01621963843182983,0.01621963843182983,0.01621963843182983,0.01571963843182983,0.01621963843182983,0.016219638431829827,0.0,-0.01721963843182983,0.01621963843182983
2019-01-31,0.012471826160851898,-0.014671954205704552,0.01467195420570455,0.014671954205704552,0.014671954205704552,0.014671954205704552,0.014671954205704552,0.014671954205704552,0.014671954205704552,0.0,0.01367195420570455,0.014671954205704552
2019-02-01,0.015040603515136548,-0.017693884051473097,0.017693884051473097,0.017693884051473097,0.017693884051473097,0.017693884051473097,0.017693884051473097,0.017693884051473097,0.017693884051473097,0.0,0.017693884051473097,0.017693884051473097
2019-02-04,0.008918073901027628,-0.008993051235812288,0.008993051235812287,0.008993051235812288,0.008993051235812288,0.008993051235812288,0.008993051235812288,0.008993051235812288,0.008993051235812288,0.0,-0.00999305123581229,0.008993051235812288
2019-02-05,0.007129838842418801,-0.007129838842418801,0.007129838842418801,0.007129838842418801,0.007129838842418801,0.007129838842418801,0.007129838842418801,0.007129838842418801,0.007129838842418801,0.0,-0.007129838842418801,0.007129838842418801
2019-02-06,0.0017699896056011521,-0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0017699896056011521,0.0,-0.0017699896056011521,0.0017699896056011521
2019-02-07,0.007655809948326375,-0.007655809948326375,0.007655809948326375,0.007655809948326375,0.007655809948326375,0.007655809948326375,0.007655809948326375,0.007655809948326375,0.007655809948326375,0.0,-0.007655809948326375,0.007655809948326375
