date,6.5.volatility_targeting,4.1.2.dual_momentum,4.6.multi_asset_trend,3.17.single_stock_knn,3.20.alpha_combo,3.12.two_moving_averages,3.11.single_moving_average,10.4.trend_following,3.14.support_resistance,3.15.channel,3.13.three_moving_averages,__benchmark__
2018-10-24,-0.03790792168219443,0.0,-0.05183368479116712,-0.05183368479116712,0.05183368479116712,0.05183368479116712,0.0,-0.05183368479116712,-0.05233368479116712,-0.05183368479116712,0.05183368479116712,-0.05183368479116712
2018-10-25,0.027719536139806666,0.0,0.04395919965335904,0.04395919965335904,-0.04395919965335904,-0.04395919965335904,0.0,0.04395919965335904,-0.0005,0.04395919965335904,-0.04395919965335904,0.04395919965335904
2018-10-26,-0.010025794764755933,0.0,-0.01797788355692931,-0.01797788355692931,0.01797788355692931,0.01797788355692931,0.0,-0.01797788355692931,-0.01847788355692931,-0.01797788355692931,0.01797788355692931,-0.01797788355692931
2018-10-29,-0.025184474645592547,0.0,-0.045231790313616904,-0.045231790313616904,0.045231790313616904,0.045231790313616904,0.0,-0.045231790313616904,-0.0005,-0.045231790313616904,0.045231790313616904,-0.045231790313616904
2018-10-30,0.007405972036799426,0.0,0.014284016136624444,0.014284016136624444,-0.014284016136624444,-0.014284016136624444,0.0,0.014284016136624444,0.0,0.014284016136624444,-0.014284016136624444,0.014284016136624444
2018-10-31,0.020016281567951714,0.0,0.039132523680750264,0.039132523680750264,-0.039132523680750264,-0.039132523680750264,0.0,0.039132523680750264,0.0,0.039132523680750264,-0.039132523680750264,0.039132523680750264
2018-11-01,-0.00202028558127901,0.0,-0.004217925963023616,-0.0042179259630236166,0.0042179259630236166,0.0042179259630236166,0.0,-0.0042179259630236166,-0.004717925963023617,-0.0042179259630236166,0.0042179259630236166,-0.0042179259630236166
2018-11-02,-0.006346818185618323,0.0,-0.013342642725246767,-0.013342642725246767,0.013342642725246767,0.013342642725246767,0.0,-0.013342642725246767,-0.013342642725246767,-0.013342642725246767,0.013342642725246767,-0.013342642725246767
2018-11-05,-0.0071271013617476625,0.0,-0.01470864060441368,-0.01470864060441368,0.01470864060441368,0.01470864060441368,0.0,-0.01470864060441368,-0.01470864060441368,-0.01470864060441368,0.01470864060441368,-0.01470864060441368
2018-11-06,0.00632517636357902,0.0,0.013109395050656447,0.013109395050656447,-0.013109395050656447,-0.013109395050656447,0.0,0.013109395050656447,-0.0005,0.013109395050656447,-0.013109395050656447,0.013109395050656447
2018-11-07,0.017286580551341184,0.0,0.036154751238679284,0.036154751238679284,-0.036154751238679284,-0.036154751238679284,0.0,0.036154751238679284,0.03565475123867928,0.036154751238679284,-0.036154751238679284,0.036154751238679284
2018-11-08,-0.005603446719166344,0.0,-0.012280727707830617,-0.012280727707830619,0.012280727707830617,0.012280727707830619,-0.01278072770783062,-0.012280727707830619,-0.012280727707830619,-0.012280727707830619,0.012280727707830619,-0.012280727707830619
2018-11-09,-0.007862687477929994,0.0,-0.01608755237694104,-0.01608755237694104,-0.01708755237694104,0.01608755237694104,-0.01608755237694104,-0.01608755237694104,-0.01608755237694104,-0.01608755237694104,0.01608755237694104,-0.01608755237694104
2018-11-12,-0.012408511670623566,0.0,-0.025682140656496433,-0.025682140656496433,-0.025682140656496433,0.025682140656496433,0.024682140656496432,-0.025682140656496433,0.024682140656496432,-0.025682140656496433,-0.0005,-0.025682140656496433
2018-11-13,-0.000648026548357636,0.0,-0.0013244794118157932,-0.0013244794118157932,-0.0013244794118157932,0.0013244794118157932,0.0013244794118157932,-0.001324479411815793,0.0013244794118157932,-0.0013244794118157932,0.0008244794118157932,-0.0013244794118157932
2018-11-14,0.003095218197376096,0.0,0.006307277794327825,0.006307277794327826,0.006307277794327826,-0.006307277794327826,-0.006307277794327826,0.006307277794327826,-0.006307277794327826,0.006307277794327826,-0.006307277794327826,0.006307277794327826
2018-11-15,0.007918625371378786,0.0,0.015617652277382987,0.015617652277382987,-0.016617652277382985,-0.015617652277382987,-0.015617652277382987,0.015617652277382987,-0.015617652277382987,0.015617652277382987,-0.015617652277382987,0.015617652277382987
2018-11-16,-0.0013035033447085624,0.0,-0.002595529827428944,-0.002595529827428944,0.0025955298274289436,0.002595529827428944,0.002595529827428944,-0.002595529827428944,-0.003595529827428944,-0.002595529827428944,0.002595529827428944,-0.002595529827428944
2018-11-19,-0.01964184070469303,0.0,-0.03823938982175967,-0.03823938982175967,0.038239389821759666,0.03823938982175967,0.03823938982175967,-0.03823938982175967,-0.03823938982175967,-0.03823938982175967,0.03823938982175967,-0.03823938982175967
2018-11-20,0.001430150427231054,0.0,-0.0005,-0.003949078372741054,0.001949078372741054,-0.002949078372741054,-0.002949078372741054,-0.003949078372741054,-0.003949078372741054,0.002949078372741054,-0.002949078372741054,0.002949078372741054
2018-11-21,0.006169609942038862,0.0,0.0,-0.01259642969693675,0.01259642969693675,-0.01259642969693675,-0.01259642969693675,-0.01259642969693675,-0.01259642969693675,0.01259642969693675,-0.01259642969693675,0.01259642969693675
2018-11-23,-0.006211290310243547,0.0,0.0,-0.013775224750758652,0.01177522475075865,0.012775224750758651,0.012775224750758651,0.012775224750758651,-0.013775224750758652,-0.012775224750758651,0.012775224750758651,-0.012775224750758651
2018-11-26,0.013413096471606947,0.0,0.0,0.02508507960252726,0.02408507960252726,-0.02508507960252726,-0.02508507960252726,-0.02508507960252726,-0.02608507960252726,0.02508507960252726,-0.02508507960252726,0.02508507960252726
2018-11-27,-0.0020004602916135522,0.0,0.0,-0.003466199958159555,0.0024661999581595544,0.003466199958159555,0.003466199958159555,0.003466199958159555,-0.004466199958159555,-0.003466199958159555,0.003466199958159555,-0.003466199958159555
2018-11-28,0.0217711400402872,0.0,0.0,0.03754713003625576,-0.03754713003625575,-0.03754713003625576,-0.03754713003625576,-0.03754713003625576,0.03754713003625576,0.03754713003625576,-0.03754713003625576,0.03754713003625576
2018-11-29,0.0015336164867133743,0.0,0.002055389028316979,-0.003555389028316979,-0.0025553890283169785,-0.002555389028316979,0.0015553890283169789,0.0015553890283169789,0.002555389028316979,-0.003555389028316979,-0.0005,0.002555389028316979
2018-11-30,0.008395650880763997,0.0,0.01376781020450357,0.012767810204503571,-0.01376781020450357,-0.013767810204503572,0.013767810204503572,0.013767810204503572,0.013767810204503572,-0.013767810204503572,0.0,0.013767810204503572
2018-12-03,0.003970109573919866,0.0,0.00604700050337903,-0.00704700050337903,-0.006047000503379029,-0.00604700050337903,0.00604700050337903,0.00604700050337903,0.00604700050337903,-0.00604700050337903,0.0,0.00604700050337903
2018-12-04,-0.03191069199536966,0.0,-0.048272839306479846,0.04827283930647985,0.04827283930647985,0.04827283930647985,-0.04827283930647985,-0.04827283930647985,-0.04827283930647985,0.04827283930647985,0.0,-0.04827283930647985
2018-12-06,0.008468823049914712,0.0,0.014692099725513774,-0.014692099725513774,0.013692099725513773,-0.014692099725513774,-0.015692099725513775,0.014692099725513774,-0.015692099725513775,-0.014692099725513774,0.0,0.014692099725513774
2018-12-07,-0.01695211770230104,0.0,-0.029218615786925636,0.02921861578692564,-0.02921861578692564,0.02921861578692564,-0.03021861578692564,-0.02921861578692564,0.02921861578692564,0.02921861578692564,0.0,-0.02921861578692564
2018-12-10,0.003519737780167962,0.0,0.006306167498886683,-0.006306167498886683,0.006306167498886683,-0.006306167498886683,-0.007306167498886683,0.006306167498886683,-0.006306167498886683,-0.006306167498886683,-0.006806167498886684,0.006306167498886683
2018-12-11,0.003573700200831103,0.0,-0.0005,0.007042294508821879,0.008042294508821879,-0.008042294508821879,-0.0005,-0.009042294508821876,-0.0005,-0.008042294508821879,-0.008042294508821879,0.008042294508821879
2018-12-12,0.005137479637807341,0.0,0.0,0.011378491610897212,-0.012378491610897213,-0.011378491610897212,0.0,-0.011378491610897212,0.010878491610897212,-0.011378491610897212,-0.011378491610897212,0.011378491610897212
2018-12-13,-8.158765221236741e-05,0.0,0.0,-0.0001769188816891365,0.0001769188816891365,0.0001769188816891365,0.0,0.0001769188816891365,-0.0001769188816891365,0.0001769188816891365,0.0001769188816891365,-0.0001769188816891365
2018-12-14,-0.009635974254379731,0.0,0.0,-0.020334573514199206,-0.021334573514199207,0.020334573514199206,0.0,0.020334573514199206,-0.020334573514199206,0.020334573514199206,-0.0005,-0.020334573514199206
2018-12-17,-0.01142328929285563,0.0,0.0,-0.02477866171031473,-0.02477866171031473,0.02477866171031473,0.0,0.02477866171031473,-0.0005,0.02477866171031473,0.0,-0.02477866171031473
2018-12-18,0.007721911656826557,0.0,0.0,-0.018315783082964,0.017315783082963998,-0.017315783082963998,0.0,-0.017315783082963998,0.0,0.016315783082963997,-0.017815783082964,0.017315783082963998
2018-12-19,-0.003390426793494623,0.0,0.0,0.007619221009415811,0.006619221009415811,0.007619221009415811,0.0,0.007619221009415811,0.0,-0.007619221009415811,0.007619221009415811,-0.007619221009415811
2018-12-20,-0.005093495159298236,0.0,0.0,0.011473093156886827,-0.012473093156886828,0.011473093156886827,0.0,0.011473093156886825,0.0,-0.011473093156886827,0.011473093156886827,-0.011473093156886827
2018-12-21,-0.015164542595638531,0.0,0.0,0.03158534942946678,-0.03158534942946678,0.03158534942946678,0.0,0.03158534942946678,0.0,-0.03158534942946678,0.03158534942946678,-0.03158534942946678
2018-12-24,-0.003020978094360515,0.0,0.0,-0.007638057336067815,-0.006638057336067815,0.006638057336067815,0.0,0.006638057336067815,0.0,-0.006638057336067815,0.006638057336067815,-0.006638057336067815
2018-12-26,0.029402402917290568,0.0,0.0,0.0641639155811431,0.0641639155811431,-0.0641639155811431,0.0,-0.0641639155811431,0.0,0.0641639155811431,-0.0641639155811431,0.0641639155811431
2018-12-27,0.0017759406433327397,0.0,0.0,0.004819201174819376,-0.005819201174819376,-0.004819201174819376,0.0,-0.0048192011748193755,0.004319201174819376,0.004819201174819376,-0.004819201174819376,0.004819201174819376
2018-12-28,-0.002284658384746626,0.0,0.0,-0.0059075503568390975,0.0059075503568390975,0.0059075503568390975,0.0,0.005907550356839097,-0.0059075503568390975,-0.0059075503568390975,0.0059075503568390975,-0.0059075503568390975
2018-12-31,-0.0006338289628156389,0.0,0.0,-0.001643273949416213,0.001643273949416213,0.001643273949416213,0.0,0.001643273949416213,-0.001643273949416213,-0.001643273949416213,0.001643273949416213,-0.001643273949416213
2019-01-02,0.003817071790085835,0.0,0.0,0.00930184971151915,0.00830184971151915,-0.00930184971151915,0.0,-0.00930184971151915,0.00930184971151915,0.00930184971151915,-0.00930184971151915,0.00930184971151915
2019-01-03,-0.011349889062429706,0.0,0.0,-0.027695659154600705,0.026695659154600704,0.027695659154600705,0.0,0.0276956591546007,-0.027695659154600705,-0.027695659154600705,-0.0005,-0.027695659154600705
2019-01-04,0.020658800966584304,0.0,0.0,-0.052293550662344424,0.05029355066234442,-0.05129355066234442,0.0,-0.05129355066234442,-0.0005,0.05129355066234442,-0.05179355066234442,0.05129355066234442
2019-01-07,-0.000738584413193289,0.0,0.0,0.0019942480095717086,0.0009942480095717085,0.0019942480095717086,-0.0024942480095717086,0.0019942480095717086,-0.0024942480095717086,0.0009942480095717085,-0.0005,-0.0019942480095717086
2019-01-08,0.003441982185826593,0.0,0.0,-0.008783225487986712,-0.008783225487986712,-0.008783225487986712,0.008783225487986712,-0.008783225487986712,0.008783225487986712,-0.008783225487986712,0.0,0.008783225487986712
2019-01-09,-0.0013586720870784072,0.0,0.0,0.003427457029137715,0.003427457029137715,0.003427457029137715,-0.003427457029137715,0.003427457029137715,-0.003427457029137715,0.003427457029137715,0.0,-0.003427457029137715
2019-01-10,-0.0010846057458146193,0.0,0.0,-0.0036070972078577892,-0.0036070972078577892,0.002607097207857789,-0.002607097207857789,0.002607097207857789,-0.002607097207857789,0.002607097207857789,0.0,-0.002607097207857789
2019-01-11,-0.00744312482898922,0.0,0.0,0.012310709918560425,-0.013310709918560424,0.013310709918560426,-0.013310709918560426,0.013310709918560426,-0.0005,0.013310709918560426,0.0,-0.013310709918560426
2019-01-14,-0.006743605985713715,0.0,0.0,-0.013175124182983833,-0.01217512418298383,0.012175124182983832,-0.012175124182983832,0.012175124182983832,0.0,0.012175124182983832,0.0,-0.012175124182983832
2019-01-15,0.018436289444856313,0.0,0.0,-0.0005,0.03328547277822657,-0.03328547277822658,-0.0005,-0.03328547277822658,0.0,-0.03328547277822658,0.0,0.03328547277822658
2019-01-16,0.0015293482997866554,0.0,0.0,-0.003261134845123525,-0.003761134845123525,-0.002761134845123525,0.002261134845123525,-0.002761134845123525,0.002261134845123525,-0.002761134845123525,0.0,0.002761134845123525
2019-01-17,0.0048855572342869046,0.0,0.0,-0.008820542919697694,-0.008820542919697694,-0.008820542919697694,0.008820542919697694,-0.008820542919697694,0.008820542919697694,-0.008820542919697694,0.0,0.008820542919697694
2019-01-18,0.0041221979324965055,0.0,0.0,-0.007442349366393541,-0.007442349366393541,-0.007442349366393541,0.007442349366393541,-0.007442349366393541,0.007442349366393541,-0.007442349366393541,0.0,0.007442349366393541
2019-01-22,-0.014341188585815129,0.0,0.0,0.025892045343958503,0.025892045343958503,-0.026892045343958504,-0.025892045343958503,0.025892045343958503,-0.025892045343958503,0.025892045343958503,0.0,-0.025892045343958503
2019-01-23,0.0029681595304534513,0.0,0.0,-0.005358811139727804,0.004358811139727804,0.005358811139727804,0.005358811139727804,-0.005358811139727803,-0.0005,-0.005358811139727804,0.0,0.005358811139727804
2019-01-24,-0.00020934806839698256,0.0,0.0,0.0003779637682866932,-0.0006220362317133068,-0.0003779637682866932,-0.0003779637682866932,0.00037796376828669315,0.0,0.0003779637682866932,-0.0008779637682866932,-0.0003779637682866932
2019-01-25,0.00894688833831508,0.0,0.0,-0.016153001346911777,-0.016153001346911777,0.016153001346911777,0.016153001346911777,-0.016153001346911777,0.0,-0.016153001346911777,0.016153001346911777,0.016153001346911777
2019-01-28,-0.010886509145715236,0.0,0.0,-0.0005,0.01965485543625578,-0.01965485543625578,-0.01965485543625578,0.01965485543625578,-0.02015485543625578,0.01965485543625578,-0.01965485543625578,-0.01965485543625578
2019-01-29,-0.005026613104720903,0.0,0.0,-0.009575209746750024,-0.010075209746750025,-0.009075209746750024,-0.009075209746750024,0.009075209746750024,-0.0005,0.009075209746750024,-0.009075209746750024,-0.009075209746750024
2019-01-30,0.014457054068422081,0.0,0.0,0.026101232630737936,0.026101232630737936,0.026101232630737936,0.026101232630737936,-0.026101232630737936,0.0,-0.026101232630737936,0.026101232630737936,0.026101232630737936
2019-01-31,0.014074201745200235,0.02491001867356951,0.0,-0.026410018673569513,-0.026410018673569513,0.025410018673569512,0.025410018673569512,-0.025410018673569512,0.02491001867356951,-0.025410018673569512,0.025410018673569512,0.025410018673569512
2019-02-01,-0.003576423347115855,-0.006456990291886067,0.0,0.006456990291886067,0.006456990291886067,-0.006456990291886067,-0.006456990291886067,0.006456990291886067,-0.006456990291886067,0.006456990291886067,-0.006456990291886067,-0.006456990291886067
2019-02-04,0.01128934642514204,0.02038215087922013,0.0,-0.0005,0.019382150879220128,0.02038215087922013,0.02038215087922013,-0.020382150879220125,0.02038215087922013,-0.02038215087922013,0.02038215087922013,0.02038215087922013
2019-02-05,0.0056002825649268916,0.009155306067896385,0.0,0.0,-0.010155306067896382,0.009155306067896385,0.009155306067896385,-0.009155306067896385,0.009155306067896385,-0.009155306067896385,0.009155306067896385,0.009155306067896385
2019-02-06,-0.015473788964190693,-0.025159085233761647,-0.025659085233761644,0.0,0.025159085233761647,-0.025159085233761647,-0.025159085233761647,0.025159085233761647,-0.025159085233761647,0.025159085233761647,-0.025159085233761647,-0.025159085233761647
2019-02-07,-0.009300283542449193,-0.015121482326282187,-0.015121482326282187,-0.015621482326282188,-0.016121482326282188,-0.015121482326282187,-0.015121482326282187,0.015121482326282187,-0.0005,0.015121482326282187,-0.015121482326282187,-0.015121482326282187
2019-02-08,-0.001963260716015992,-0.003192097540211325,-0.003192097540211325,-0.003192097540211325,-0.003192097540211325,-0.003192097540211325,-0.003192097540211325,0.003192097540211325,0.0,0.003192097540211325,-0.003192097540211325,-0.003192097540211325
2019-02-11,-0.00014510513023638534,-0.0002359287920962183,-0.0002359287920962183,-0.0002359287920962183,-0.0002359287920962183,-0.0002359287920962183,-0.0002359287920962183,0.0002359287920962183,0.0,0.0002359287920962183,-0.0002359287920962183,-0.0002359287920962183
2019-02-12,0.014207980560655411,0.0231009867558869,-0.0005,0.0231009867558869,0.0231009867558869,0.0231009867558869,0.0231009867558869,-0.0231009867558869,0.0,-0.0231009867558869,0.0231009867558869,0.0231009867558869
2019-02-13,0.0005726967988735841,0.0009311570430039495,0.0,-0.0005,0.0009311570430039495,0.0009311570430039495,0.0009311570430039495,-0.0009311570430039495,0.0004311570430039495,-0.0009311570430039495,0.0009311570430039495,0.0009311570430039495
2019-02-14,0.00031064047826842323,0.0005050754077038366,0.0,0.0,0.0005050754077038366,0.0005050754077038366,0.0005050754077038366,-0.0005050754077038366,0.0005050754077038366,-0.0005050754077038366,0.0005050754077038366,0.0005050754077038366
2019-02-15,-0.005212444636003646,-0.008474998539592549,0.0,-0.008974998539592549,-0.008474998539592549,-0.008474998539592549,-0.008474998539592549,0.008474998539592547,-0.008474998539592549,0.008474998539592549,-0.008474998539592549,-0.008474998539592549
2019-02-19,0.003779340464374883,0.006144891150490439,0.0,0.006144891150490439,0.006144891150490439,0.006144891150490439,0.006144891150490439,-0.006144891150490439,-0.0005,-0.006144891150490439,0.006144891150490439,0.006144891150490439
2019-02-20,-0.00323218525327409,-0.005255262590605159,0.0,-0.005255262590605159,-0.005255262590605159,-0.005255262590605159,-0.005255262590605159,0.005255262590605159,-0.005755262590605159,0.005255262590605159,-0.005255262590605159,-0.005255262590605159
2019-02-21,-0.008990154316814773,-0.014617238172554003,0.0,-0.014617238172554003,-0.014617238172554003,-0.014617238172554003,-0.014617238172554003,0.014617238172554003,-0.0005,0.014617238172554003,-0.014617238172554003,-0.014617238172554003
2019-02-22,0.006878905933458699,0.01118452507627099,0.0,0.01118452507627099,0.01118452507627099,0.01118452507627099,0.01118452507627099,-0.011184525076270989,0.0,-0.01118452507627099,0.01118452507627099,0.01118452507627099
2019-02-25,0.0004241056809913646,0.0006895603268777251,0.0,0.0006895603268777251,0.0006895603268777251,0.0006895603268777251,0.0006895603268777251,-0.0006895603268777252,0.00018956032687772505,-0.0006895603268777251,0.0006895603268777251,0.0006895603268777251
2019-02-26,0.0025760552560104917,0.004188450152889711,0.0,0.004188450152889711,0.004188450152889711,0.004188450152889711,0.004188450152889711,-0.004188450152889711,0.004188450152889711,-0.004188450152889711,0.004188450152889711,0.004188450152889711
2019-02-27,0.00048242234794874353,0.0007843783444896335,0.0,-0.0005,0.0007843783444896335,0.0007843783444896335,0.0007843783444896335,-0.0007843783444896335,0.0007843783444896335,-0.0007843783444896335,-0.0005,0.0007843783444896335
2019-02-28,0.0020046952766624372,0.003259466666502231,0.0,0.002759466666502231,0.003259466666502231,0.003259466666502231,0.003259466666502231,-0.0032594666665022305,0.003259466666502231,-0.003259466666502231,0.0,0.003259466666502231
2019-03-01,0.011994514431113568,0.019502076163008697,0.0,0.019502076163008697,0.019502076163008697,0.019502076163008697,0.019502076163008697,-0.019502076163008697,0.019502076163008697,-0.019502076163008697,0.0,0.019502076163008697
2019-03-04,0.002623981615603125,0.004266374400708095,0.0,-0.005266374400708095,-0.005266374400708095,0.004266374400708095,0.004266374400708095,-0.004266374400708095,0.004266374400708095,-0.004266374400708095,0.003766374400708095,0.004266374400708095
2019-03-05,0.009261049134629275,0.013672329353636936,0.0,-0.013672329353636936,-0.013672329353636936,0.013672329353636936,0.013672329353636936,-0.013672329353636934,0.013672329353636936,-0.013672329353636936,0.013672329353636936,0.013672329353636936
2019-03-06,-0.0024707890062399206,-0.003634996000358881,0.0,0.003634996000358881,0.003634996000358881,-0.003634996000358881,-0.003634996000358881,0.003634996000358881,-0.003634996000358881,0.003634996000358881,-0.003634996000358881,-0.003634996000358881
2019-03-07,-0.00822117416880003,-0.01209489565736721,0.0,-0.013094895657367212,0.01209489565736721,-0.01209489565736721,-0.01209489565736721,0.01209489565736721,-0.01209489565736721,0.01209489565736721,-0.01209489565736721,-0.01209489565736721
2019-03-08,-0.000519844187989176,-0.0007647887129893505,0.0,-0.0005,0.0007647887129893505,-0.0007647887129893505,-0.0007647887129893505,0.0007647887129893505,-0.0005,0.0007647887129893505,-0.0007647887129893505,-0.0007647887129893505
2019-03-11,0.017312664061019657,0.02547018966752379,0.0,0.0,-0.02547018966752379,0.02547018966752379,0.02547018966752379,-0.02547018966752379,0.0,-0.02547018966752379,0.02547018966752379,0.02547018966752379
2019-03-12,0.01036934735708734,0.015255263024949839,0.0,0.014755263024949838,-0.015255263024949839,0.015255263024949839,0.015255263024949839,-0.015255263024949839,0.014755263024949838,-0.015255263024949839,0.015255263024949839,0.015255263024949839
2019-03-13,0.0010276245154972265,0.0015118292149873813,0.0010118292149873813,-0.0025118292149873813,-0.0015118292149873813,0.0015118292149873813,0.0015118292149873813,0.0005118292149873813,0.0015118292149873813,-0.0015118292149873813,0.0015118292149873813,0.0015118292149873813
2019-03-14,-0.0056061525157110855,-0.005446013825874285,-0.005446013825874285,-0.0005,0.005446013825874284,-0.005446013825874285,-0.005446013825874285,-0.005446013825874285,-0.005446013825874285,0.005446013825874285,-0.005446013825874285,-0.005446013825874285
2019-03-15,-0.0018697706576449313,-0.0018697706576449313,-0.0018697706576449313,-0.0023697706576449313,0.0018697706576449313,-0.0018697706576449313,-0.0018697706576449313,-0.0018697706576449313,-0.0005,0.0018697706576449313,-0.0018697706576449313,-0.0018697706576449313
2019-03-18,-0.0014702178393889431,-0.0014702178393889431,-0.0014702178393889431,0.0004702178393889431,0.0014702178393889431,-0.0014702178393889431,-0.0014702178393889431,-0.0014702178393889431,0.0,0.0014702178393889431,-0.0014702178393889431,-0.0014702178393889431
2019-03-19,0.01170329134102932,0.01170329134102932,0.01170329134102932,0.01070329134102932,-0.01170329134102932,0.01170329134102932,0.01170329134102932,0.01170329134102932,0.0,-0.01170329134102932,0.01170329134102932,0.01170329134102932
2019-03-20,0.019934059886097755,0.019934059886097755,0.019934059886097755,0.019934059886097755,-0.01993405988609775,0.019934059886097755,0.019934059886097755,0.019934059886097755,0.019434059886097754,-0.019934059886097755,0.019934059886097755,0.019934059886097755
2019-03-21,0.007909237321930052,0.007909237321930052,0.007909237321930052,-0.0005,-0.00790923732193005,0.007909237321930052,0.007909237321930052,0.007909237321930052,0.007909237321930052,-0.007909237321930052,0.007909237321930052,0.007909237321930052
2019-03-22,-0.023039642217168588,-0.023039642217168588,-0.023039642217168588,0.0,0.023039642217168584,-0.023039642217168588,-0.023039642217168588,-0.023039642217168588,-0.023039642217168588,0.023039642217168588,-0.023039642217168588,-0.023039642217168588
2019-03-25,-0.008504258757895067,-0.008504258757895067,-0.008504258757895067,-0.009004258757895067,0.008504258757895067,-0.008504258757895067,-0.008504258757895067,-0.008504258757895067,-0.0005,0.008504258757895067,-0.008504258757895067,-0.008504258757895067
2019-03-26,-0.006296975975607633,-0.006296975975607633,-0.006296975975607633,-0.0005,0.006296975975607633,-0.006296975975607633,-0.006296975975607633,-0.006296975975607633,0.0,0.006296975975607633,-0.006296975975607633,-0.006296975975607633
2019-03-27,-0.009942556790166757,-0.009942556790166757,-0.009942556790166757,0.0,0.009942556790166757,-0.009942556790166757,-0.009942556790166757,-0.009942556790166757,0.0,0.009942556790166757,-0.009942556790166757,-0.009942556790166757
2019-03-28,-0.004872620192147514,-0.004872620192147514,-0.004872620192147514,0.0,0.004872620192147514,-0.004872620192147514,-0.004872620192147514,-0.004872620192147514,0.0,-0.005872620192147514,-0.004872620192147514,-0.004872620192147514
2019-03-29,0.003941201282090301,0.003941201282090301,0.003941201282090301,0.0,-0.003941201282090301,0.003941201282090301,0.003941201282090301,0.003941201282090301,0.0,0.003941201282090301,-0.0005,0.003941201282090301
2019-04-01,0.018769661755510203,0.018769661755510203,0.0187696617555102,0.0,-0.0187696617555102,0.018769661755510203,0.018769661755510203,0.018769661755510203,0.018269661755510203,0.018769661755510203,0.0,0.018769661755510203
2019-04-02,0.005471285365276302,0.005471285365276302,0.005471285365276302,-0.005971285365276302,-0.005471285365276301,0.005471285365276302,0.005471285365276302,0.005471285365276302,0.005471285365276302,0.005471285365276302,0.0,0.005471285365276302
2019-04-03,0.004371624194063672,0.004371624194063672,0.004371624194063672,0.0033716241940636724,-0.0043716241940636716,0.004371624194063672,0.004371624194063672,0.004371624194063672,0.004371624194063672,0.004371624194063672,0.0038716241940636724,0.004371624194063672
2019-04-04,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,-0.007135664266137986,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865,0.0071356642661379865
2019-04-05,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605,-0.0005,0.006560462222933604,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605,-0.006560462222933605
2019-04-08,-0.00261659569609618,-0.00261659569609618,-0.00261659569609618,0.00211659569609618,0.00261659569609618,-0.00261659569609618,-0.00261659569609618,-0.00261659569609618,-0.0005,-0.00261659569609618,-0.00261659569609618,-0.00261659569609618
2019-04-09,-0.004626394368189013,-0.004626394368189013,-0.004626394368189013,-0.0005,0.004626394368189013,-0.004626394368189013,-0.004626394368189013,-0.004626394368189013,0.0,-0.004626394368189013,-0.004626394368189013,-0.004626394368189013
2019-04-10,0.0031262669720253378,0.0031262669720253378,0.0031262669720253378,0.0,-0.0031262669720253378,0.0031262669720253378,0.0031262669720253378,0.0031262669720253373,0.0,0.0031262669720253378,0.0031262669720253378,0.0031262669720253378
2019-04-11,0.0026026856628162953,0.0026026856628162953,0.0026026856628162953,0.0021026856628162953,-0.002602685662816295,0.0026026856628162953,0.0026026856628162953,0.0026026856628162953,0.0021026856628162953,0.0026026856628162953,0.0026026856628162953,0.0026026856628162953
2019-04-12,0.01086325927431453,0.01086325927431453,0.01086325927431453,0.01086325927431453,0.009863259274314529,0.01086325927431453,0.01086325927431453,0.010863259274314528,0.01086325927431453,0.01086325927431453,0.01086325927431453,0.01086325927431453
2019-04-15,0.0031078255576317826,0.0031078255576317826,0.0031078255576317826,-0.0005,0.0031078255576317826,0.0031078255576317826,0.0031078255576317826,0.0031078255576317826,0.0031078255576317826,-0.0005,0.0031078255576317826,0.0031078255576317826
2019-04-16,0.004386424287303292,0.004386424287303292,0.004386424287303292,0.0,0.004386424287303292,0.004386424287303292,0.004386424287303292,0.004386424287303292,0.004386424287303292,0.0,0.004386424287303292,0.004386424287303292
2019-04-17,0.006680548601987635,0.006680548601987635,0.006680548601987635,0.0,0.006680548601987635,0.006680548601987635,0.006680548601987635,0.006680548601987635,0.006680548601987635,0.0,0.006680548601987635,0.006680548601987635
2019-04-18,0.0010724995414879146,0.0010724995414879146,0.0010724995414879146,0.0,0.0010724995414879146,0.0010724995414879146,0.0010724995414879146,0.0010724995414879146,0.0010724995414879146,0.0,0.0010724995414879146,0.0010724995414879146
2019-04-22,0.009899514389297703,0.009899514389297703,0.009899514389297703,0.0,0.009899514389297703,0.009899514389297703,0.009899514389297703,0.009899514389297703,0.009899514389297703,0.0,0.009899514389297703,0.009899514389297703
2019-04-23,0.013423725658650021,0.013423725658650021,0.013423725658650021,0.0,0.013423725658650021,0.013423725658650021,0.013423725658650021,0.013423725658650021,0.013423725658650021,0.0,0.013423725658650021,0.013423725658650021
2019-04-24,-0.008295500536937617,-0.008295500536937617,-0.008295500536937617,0.0,-0.008295500536937617,-0.008295500536937617,-0.008295500536937617,-0.008295500536937617,-0.008295500536937617,0.0,-0.008295500536937617,-0.008295500536937617
