fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
60,2020-03-18,2021-03-18,2021-03-19,2021-04-19,252,21,-0.4449139841529461,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
61,2020-04-17,2021-04-19,2021-04-20,2021-05-18,252,21,1.064343413733107,"{""fast"": 20, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
62,2020-05-18,2021-05-18,2021-05-19,2021-06-17,252,21,1.2271313088178204,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
63,2020-06-17,2021-06-17,2021-06-18,2021-07-19,252,21,1.903724487894657,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
64,2020-07-17,2021-07-19,2021-07-20,2021-08-17,252,21,1.7337744906597194,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
65,2020-08-17,2021-08-17,2021-08-18,2021-09-16,252,21,1.6015906519810148,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
66,2020-09-16,2021-09-16,2021-09-17,2021-10-15,252,21,1.6248532250498329,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
67,2020-10-15,2021-10-15,2021-10-18,2021-11-15,252,21,1.3768854851930452,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
68,2020-11-16,2021-11-15,2021-11-16,2021-12-15,252,21,1.4786390730485808,"{""fast"": 10, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
69,2020-12-16,2021-12-15,2021-12-16,2022-01-14,252,21,1.2012775279045667,"{""fast"": 10, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
70,2021-01-19,2022-01-14,2022-01-18,2022-02-15,252,21,0.7276297882833387,"{""fast"": 10, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
71,2021-02-18,2022-02-15,2022-02-16,2022-03-17,252,21,0.3405542152261112,"{""fast"": 10, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
72,2021-03-19,2022-03-17,2022-03-18,2022-04-18,252,21,-0.08826968988789222,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
73,2021-04-20,2022-04-18,2022-04-19,2022-05-17,252,21,0.18686399948858903,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
74,2021-05-19,2022-05-17,2022-05-18,2022-06-16,252,21,-0.13981703540855497,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
75,2021-06-18,2022-06-16,2022-06-17,2022-07-19,252,21,0.45791227060277423,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
76,2021-07-20,2022-07-19,2022-07-20,2022-08-17,252,21,-0.44661565014150006,"{""fast"": 20, ""slow"": 100, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
77,2021-08-18,2022-08-17,2022-08-18,2022-09-16,252,21,-0.7745021359071931,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
78,2021-09-17,2022-09-16,2022-09-19,2022-10-17,252,21,-0.9748532485611885,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
79,2021-10-18,2022-10-17,2022-10-18,2022-11-15,252,21,-0.39207753111576327,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
80,2021-11-16,2022-11-15,2022-11-16,2022-12-15,252,21,-0.5292250347922298,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
81,2021-12-16,2022-12-15,2022-12-16,2023-01-18,252,21,-0.5052299593838401,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
82,2022-01-18,2023-01-18,2023-01-19,2023-02-16,252,21,-0.6175291328479666,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
83,2022-02-16,2023-02-16,2023-02-17,2023-03-20,252,21,-0.40675896092856173,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
84,2022-03-18,2023-03-20,2023-03-21,2023-04-19,252,21,-0.17973954913616555,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.02}",36
85,2022-04-19,2023-04-19,2023-04-20,2023-05-18,252,21,-0.4973180155082259,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
86,2022-05-18,2023-05-18,2023-05-19,2023-06-21,252,21,-0.710457135179106,"{""fast"": 20, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
87,2022-06-17,2023-06-21,2023-06-22,2023-07-21,252,21,-0.26949091762563254,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
88,2022-07-20,2023-07-21,2023-07-24,2023-08-21,252,21,0.37070173485474633,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
89,2022-08-18,2023-08-21,2023-08-22,2023-09-20,252,21,-0.12382223055534111,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
90,2022-09-19,2023-09-20,2023-09-21,2023-10-19,252,21,0.10931641385029597,"{""fast"": 10, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
91,2022-10-18,2023-10-19,2023-10-20,2023-11-17,252,21,-0.009343554027165855,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
92,2022-11-16,2023-11-17,2023-11-20,2023-12-19,252,21,-0.4204706857083692,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
93,2022-12-16,2023-12-19,2023-12-20,2024-01-22,252,21,0.34392349269326433,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
94,2023-01-19,2024-01-22,2024-01-23,2024-02-21,252,21,0.6662890715596659,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
95,2023-02-17,2024-02-21,2024-02-22,2024-03-21,252,21,0.39807862867199734,"{""fast"": 5, ""slow"": 30, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
96,2023-03-21,2024-03-21,2024-03-22,2024-04-22,252,21,0.7879518582735494,"{""fast"": 5, ""slow"": 50, ""kind"": ""sma"", ""stop_loss"": 0.0}",36
