fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
21,2016-12-07,2017-12-06,2017-12-07,2018-01-08,252,21,-0.7223213888355857,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
22,2017-01-09,2018-01-08,2018-01-09,2018-02-07,252,21,-0.35789463643382036,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
23,2017-02-08,2018-02-07,2018-02-08,2018-03-09,252,21,0.05561769488003578,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
24,2017-03-10,2018-03-09,2018-03-12,2018-04-10,252,21,0.3009683723068298,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
25,2017-04-10,2018-04-10,2018-04-11,2018-05-09,252,21,1.0963714698178555,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
26,2017-05-10,2018-05-09,2018-05-10,2018-06-08,252,21,0.8413184136153778,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
27,2017-06-09,2018-06-08,2018-06-11,2018-07-10,252,21,1.1120862198755348,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
28,2017-07-11,2018-07-10,2018-07-11,2018-08-08,252,21,1.5436388604250033,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
29,2017-08-09,2018-08-08,2018-08-09,2018-09-07,252,21,1.3406052865664593,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
30,2017-09-08,2018-09-07,2018-09-10,2018-10-08,252,21,1.6611049230730137,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
31,2017-10-09,2018-10-08,2018-10-09,2018-11-06,252,21,1.4424886646982875,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
32,2017-11-07,2018-11-06,2018-11-07,2018-12-07,252,21,0.8997999233728493,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
33,2017-12-07,2018-12-07,2018-12-10,2019-01-09,252,21,0.5980177028665778,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
34,2018-01-09,2019-01-09,2019-01-10,2019-02-08,252,21,0.7476539866317892,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
35,2018-02-08,2019-02-08,2019-02-11,2019-03-12,252,21,0.3991510641774447,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
36,2018-03-12,2019-03-12,2019-03-13,2019-04-10,252,21,0.3821698298188444,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
37,2018-04-11,2019-04-10,2019-04-11,2019-05-10,252,21,0.11106667847442012,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
38,2018-05-10,2019-05-10,2019-05-13,2019-06-11,252,21,0.3498566217776215,"{""factors"": [""momentum"", ""low_vol"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
